Genes	logFC	logCPM	PValue	FDR
36123	0.198952275222482	2.18992939216049	0.686804358692546	0.840659735960958
4_160	0.431929365660713	-2.14777997743416	0.686816395405296	0.840659735960958
95_29	-0.148067172768535	5.36378926562055	0.687230922352601	0.841072160273583
97_62	0.143411787695063	5.75492685763185	0.687233657241447	0.841072160273583
7_169	-0.340620925320493	-0.952541442019182	0.687409633337428	0.841238373955736
42_181	0.229492030232582	1.02617420770592	0.687484453801863	0.841280783178314
12_243	0.209367864893076	1.98680233357878	0.687548150794194	0.841309576350084
34_33	0.247260811307389	0.708610092950522	0.687625499683975	0.841355070153105
198_9	-0.155685403569713	4.79830689606453	0.687721770045847	0.841423708955563
131_93	0.142832319333422	5.21249362398053	0.68779301108337	0.841458027211731
121_4	0.183920241014365	3.34820225372142	0.687830168722466	0.841458027211731
31_55	0.195221492758078	3.02619021260889	0.688121479512224	0.841729219581668
1_424	0.203322896214429	1.68666153009893	0.688164965273761	0.841729219581668
26_181	0.150467262549194	5.72210218349833	0.688172411368655	0.841729219581668
81_17	-0.143771558316708	5.9284319508391	0.688215547754719	0.841732826144384
1065_1	-0.21393506745672	1.44074827742336	0.688475622860975	0.841961032787195
1_303	0.155598345521621	7.62664814826772	0.688482530844893	0.841961032787195
18_245	-0.141771612115626	5.22193693568063	0.688706498804306	0.842185755339572
170_44	-0.14614734279504	5.93842295230616	0.688764958092968	0.842208070947353
112_20	-0.153383252364061	4.21512439436046	0.689227058128245	0.842723919001523
125_49	0.15286074162179	6.40548636354321	0.689423014958281	0.842911155943605
116_59	-0.159039791364843	4.32715996223821	0.689489556439808	0.842911155943605
42_173	0.219400842245656	2.98584228298711	0.689500923121594	0.842911155943605
111_34	0.155012070960456	6.9479144538914	0.689657613115548	0.843034123502185
127_35	-0.146426162530768	6.04330278816095	0.689682010322747	0.843034123502185
111_48	-0.188892821383511	2.63345722363377	0.689877533995291	0.843045644659224
37_119	0.140922452901983	5.68627368638069	0.689898873892439	0.843045644659224
199_15	0.178384911747495	3.07410606879169	0.689903500614183	0.843045644659224
19_279	0.157776831270871	3.8576753094691	0.689938955737761	0.843045644659224
97_10	0.149219009165705	6.73762516523325	0.68996391651186	0.843045644659224
12_226	0.194985181294012	3.38267819318372	0.689969850930498	0.843045644659224
7_176	-0.157136740109493	4.5370132588322	0.689973188863615	0.843045644659224
3_218	-0.412196934393092	-1.12763993932083	0.69002352850147	0.843057971443929
128_10	-0.148262927368095	4.89015259688277	0.690184871466619	0.843173577515915
2_239	-0.154943527631243	6.16591709163297	0.690198662521383	0.843173577515915
2_393	-0.143810076469447	4.96975275788456	0.690247270593766	0.843183779457975
33094	0.166039753585024	4.34496402128486	0.690409407269844	0.843258249468305
166_1	0.142186893401743	5.81877788125399	0.690472934638977	0.843258249468305
163_25	0.224555179626986	1.34527969810109	0.690474885232294	0.843258249468305
1_408	0.295081356699318	4.56991292785682	0.690487291039047	0.843258249468305
80_53	0.152008033520235	4.45483220913975	0.690509536244015	0.843258249468305
12_7	0.191721633664409	2.49558819162943	0.690585675650529	0.843263854854613
4_113	-0.141309917299625	5.44687440066957	0.690594647998146	0.843263854854613
44_86	0.154288984936498	4.19520532255769	0.690687919169917	0.843328580331929
23_153	0.351816564136549	-0.574362208599264	0.690769103539417	0.84337854116194
4_121	-0.729195214705248	-2.16030473584802	0.690898680948258	0.843454656360187
106_109	-0.72919162421742	-2.16030473584802	0.690924620606499	0.843454656360187
30992_3	0.180345762233137	9.9356208114393	0.690952255613659	0.843454656360187
53_88	-0.146919875585026	4.71914325962419	0.691114282048009	0.843580675012521
104_3	-0.142188689898224	5.85056043581808	0.69113604121341	0.843580675012521
44589	-0.229998547301231	1.39697395199415	0.691362393571054	0.843807781210053
7_123	-0.147937904500669	4.67343228172112	0.691476637020075	0.843827106069628
48_84	-0.181787414165401	3.18276439498172	0.691498129298645	0.843827106069628
117_27	0.163232628682338	5.92832475661648	0.691505287205728	0.843827106069628
47_48	-0.177649110905865	3.19689179867601	0.691539378165919	0.843827106069628
58_99	0.206070572396611	1.53078786561654	0.691814078535851	0.844066135561103
189_28	-0.156502965047092	7.45582153349086	0.691815867709595	0.844066135561103
48_204	0.307977574340316	-0.284611740854214	0.692344754195874	0.844662213224172
107_92	-0.236953485605458	0.628278069260131	0.692545704646797	0.844858162026161
16_179	-0.153756975769459	5.17719267100549	0.692615353267961	0.844893918124488
67_48	0.150409817585338	6.40178126583316	0.692730081106412	0.844984657199568
1043_2	0.148835312476856	4.41194778122	0.692791081433746	0.845003139973795
70_124	0.168013577854684	3.45085149530742	0.692825921354499	0.845003139973795
53_103	-0.149435599313733	4.41451408317136	0.693255006822929	0.84547723989206
153_20	0.149747119243796	4.64120403882172	0.693436366703965	0.845649181986291
27_174	0.139639357597611	5.18089196376887	0.693630389080383	0.845836545137902
36520_2	0.629116776314089	-2.21417210201669	0.693682532152396	0.845850884085226
58_77	-0.247917207018957	1.33259368160961	0.693824784055839	0.845975090351004
311_5	0.157264784384183	3.91247215205618	0.693932381836331	0.845991518973586
42_26	0.178526528625854	6.50221784959276	0.693943943121317	0.845991518973586
43582	-0.218833600875946	1.25730850889772	0.693959431247801	0.845991518973586
74_1	-0.148479483554451	4.50569555014739	0.694178031370694	0.84616103579202
48_74	-0.161531711590608	3.85830290337794	0.694179282788937	0.84616103579202
352_2	0.167912738256248	3.3639502156462	0.694312189099421	0.846261302934277
53_161	0.449274707680022	-2.14330630811606	0.694358102174628	0.846261302934277
108_56	-0.155458068364933	4.3960256978828	0.694430170515814	0.846261302934277
70_115	-0.146222339225055	4.59962090474238	0.694443150983407	0.846261302934277
86_68	-0.461202172262301	-1.60432170545263	0.694463560507727	0.846261302934277
36_14	-0.179776736519444	3.45469813135988	0.694555868415746	0.84632454848844
173_18	0.152538585813771	4.0593909212471	0.694650064681973	0.84638629056765
1696_2	0.151950188626357	4.13125184828149	0.694701783645832	0.84638629056765
139_80	0.145656582430902	6.03499998795135	0.6947404243067	0.84638629056765
5_169	-0.166874100802079	3.59838130967779	0.694768178263529	0.84638629056765
102_3	-0.186390980464115	4.49256503646364	0.694985299709936	0.846601553008294
59_4	0.16767901830706	3.59893679146097	0.695094938566786	0.846679949618839
91_39	0.288444938231128	-0.122937361759122	0.695154777387027	0.846679949618839
23_149	0.141099827764032	5.418884087326	0.695181602339946	0.846679949618839
1_434	-0.20517930695127	2.2810570625447	0.695211352281919	0.846679949618839
136_48	-0.186663129350605	2.59513095455951	0.695401448171909	0.846862220591931
64_96	-0.154800219319375	7.30742714493625	0.695651315008795	0.8470712816042
117_50	0.403002880778342	-1.51607023146808	0.695654004052225	0.8470712816042
1008_3	0.145109490450178	4.64864167475397	0.695808298384902	0.847209906387151
35_32	-0.162579592339743	3.46677138778938	0.695954486199389	0.847301559624117
21_17	-0.14864236983909	4.12211807838756	0.695964479912786	0.847301559624117
51_35	-0.158530001212055	4.66443784391508	0.696021442126518	0.847320342556877
3_217	-0.237244806063432	3.4251933764423	0.69607318083244	0.847320342556877
652_5	0.16038397429716	7.1804331916816	0.696101271634098	0.847320342556877
97_12	-0.143665173114496	5.82712900415086	0.69614539356052	0.847324806376401
182_19	-0.164072107944793	6.83445029335247	0.696250055417958	0.84740295256721
30_28	-0.191902544255679	2.71654652369411	0.696592182709231	0.847730108990506
25_163	-0.150471997986925	4.79002179004624	0.696619641105216	0.847730108990506
11_144	-0.175942641574592	7.66916204408954	0.696640278631873	0.847730108990506
55_19	0.144406966807431	4.56716839218782	0.696728231508633	0.847786470567058
3_252	0.14891479413863	4.34014956261919	0.696767548548166	0.847786470567058
71_45	0.304867042891757	-0.999695931329723	0.696908386482016	0.847908577105189
46_9	-0.169891686594338	9.09038671613994	0.697101257582105	0.848093973051649
48_71	0.139080966445762	5.77373405714699	0.69727380456831	0.848254622563934
1_196	-0.398505994097621	-0.153406629719422	0.697643907611407	0.848655572361535
13_169	0.196033358472752	2.03367558914394	0.697698824737768	0.848673086946544
2_202	-0.348179920188593	-0.791515472535723	0.697873472027767	0.848836229478605
101_46	0.171735618366178	3.36811573314011	0.698040473743737	0.848990054152637
82_65	0.251117100719473	8.14253819155039	0.698180601951217	0.849088914057081
12_253	-0.254911914442294	0.722331489089971	0.698225274415211	0.849088914057081
15_130	0.368995142329414	-0.716306094242301	0.698243373393133	0.849088914057081
2054_1	0.140742466988861	5.09593789221914	0.698423147087273	0.84925821862078
162_10	-0.176562511879571	2.87168686754178	0.69850218652181	0.849305021287549
26_298	0.157579308055122	3.95058590116707	0.698818242241301	0.84963897923792
43_117	-0.180784497558392	2.79565756680899	0.698925808309345	0.84963897923792
17_215	-0.177287216388725	3.08088438000835	0.698949463079054	0.84963897923792
56_60	-0.198039390678654	3.58537643713742	0.698950458265914	0.84963897923792
91_68	0.255713440497118	1.11063535115525	0.698979673012585	0.84963897923792
183_22	-0.150160364602375	6.56197739357253	0.69968683136067	0.850449203972216
5_305	-0.181240514377553	2.82520552142553	0.699884443110428	0.850560306396868
48_47	-0.274711407131096	-0.471330899852266	0.699893163922582	0.850560306396868
245_12	-0.234887973571348	0.482211879226665	0.699965969896183	0.850560306396868
99_55	-0.150094156996867	4.00093753938449	0.699978883475539	0.850560306396868
3389_1	-0.147643225120683	4.2234678873906	0.699981284381132	0.850560306396868
52_113	0.144650389136558	6.7354084225178	0.700053479004303	0.850582675109384
10_179	-0.137142092061072	5.50778612161464	0.700080913640997	0.850582675109384
32_74	0.153333105133232	7.41257515913893	0.700137237622905	0.850601765777944
66_47	0.29411493110648	-0.647382318483736	0.700334865128255	0.850741824038015
131_16	0.148621854797523	4.64382313202464	0.700384943740421	0.850741824038015
46401	-0.186795834461212	2.25470769712651	0.700392115764177	0.850741824038015
82_11	-0.15107926049417	3.9940047595939	0.700414992299429	0.850741824038015
37_5	-0.14537454552239	4.75529566514871	0.700488008266109	0.850781173275364
120_14	-0.162896170466668	7.48580920427478	0.700729230798601	0.850914349985424
107_129	-0.152408383234075	3.96327241120432	0.700742489491537	0.850914349985424
26_136	0.148971730635683	4.01941243962104	0.700762628399862	0.850914349985424
3109_1	-0.139887896644668	4.84391802017048	0.700795484579145	0.850914349985424
3663_1	0.146338393302428	4.12830827705047	0.700800789555911	0.850914349985424
37_15	0.213207800817997	1.27257522633332	0.700869598111134	0.850914747089905
65_58	-0.211847070931998	1.8060626684763	0.700889764936966	0.850914747089905
91_41	-0.156901167002772	3.62758288143494	0.700922995060498	0.850914747089905
42_152	0.407189354705803	-1.43184844917378	0.700996807411895	0.850915579746755
36578_1	0.755656818663088	-2.15925617264071	0.701004933326821	0.850915579746755
19_259	0.148257051598533	4.04296319495247	0.701172893822583	0.851018534647857
123_13	0.145716255505288	4.54177375002661	0.701176635839315	0.851018534647857
132_49	0.138851098493804	4.95618310360053	0.701211643397122	0.851018534647857
52_128	-0.254161169404442	0.575693106904017	0.701289738315184	0.851023411596599
64_118	0.242531041880579	0.437679648525325	0.701336957671628	0.851023411596599
15_82	0.221417713520127	0.947011884932427	0.7013629403595	0.851023411596599
30_81	0.234553048595226	0.595032616237337	0.701391186203206	0.851023411596599
20_219	0.13831228904824	5.3478579758161	0.701498422539911	0.851023411596599
53_52	0.185377089098204	2.36269521587663	0.701500502011434	0.851023411596599
47_26	-0.14426678562145	4.83069977593742	0.701538647644534	0.851023411596599
50_61	-0.139990542111388	4.87913465136088	0.701589830350466	0.851023411596599
54_58	-0.146707260834971	4.53532267491818	0.701624754597139	0.851023411596599
24_94	-0.185517924279313	2.60347881321087	0.701664964676589	0.851023411596599
1755_1	-0.146398439087505	6.94268529595095	0.70168591692279	0.851023411596599
263_15	-0.24311494368059	0.464920209635203	0.701714060401626	0.851023411596599
195_12	-0.203172848231417	1.68982170875899	0.701743869261631	0.851023411596599
205_30	0.171217026046281	3.14016455632148	0.70195370077448	0.851228593256223
26_185	-0.138672247053631	5.51557799319384	0.702036334079789	0.851248133051755
56_111	0.143667621996547	6.82499290249036	0.702051098130151	0.851248133051755
129_8	-0.185243248812516	2.41847715277944	0.702182941420547	0.851319180975755
923_1	-0.18808721121427	2.19557354010324	0.702200813036952	0.851319180975755
48372	0.205379974046068	1.13275661695166	0.702235050431618	0.851319180975755
138_30	-0.137199153080823	5.61740551335339	0.702272275430847	0.851319180975755
68_20	-0.149616818993908	4.05040108545896	0.702351039195339	0.851365386651217
73_93	-0.140552020109713	5.14431751720673	0.702564329605442	0.851574646040856
30_108	0.160247885631628	3.50408789963989	0.702758377687429	0.851711739559575
142_52	0.182771386340466	5.14853125071472	0.702902358278566	0.851711739559575
62_172	-0.136237440674828	5.43225833592245	0.702937690692494	0.851711739559575
37_53	0.13840638148823	5.52536363450966	0.702941561947509	0.851711739559575
9_87	-0.13933893857769	5.87920362909201	0.702966556012789	0.851711739559575
183_15	0.144992649202091	6.73705219951038	0.70297762310089	0.851711739559575
250_13	0.139872187538578	5.72925106371834	0.702993051810097	0.851711739559575
18_221	-0.229656972564463	0.633325215330641	0.703017698080352	0.851711739559575
2_83	0.136965094789066	5.10813297413567	0.703053129888794	0.851711739559575
42254	-0.188178683019513	2.47540373204258	0.703084076246601	0.851711739559575
27_236	-0.134912758472194	5.18641839220995	0.703175805025231	0.851730227226757
78_20	-0.135011005997224	5.48848052539882	0.703180667901889	0.851730227226757
39954	0.220350033530054	0.760738394273195	0.703258031324304	0.851735288330134
15_80	0.219533103059659	0.976041186144309	0.70326617695781	0.851735288330134
28586_2	0.150102473076141	6.99434356202025	0.703550213354766	0.8520218633136
3042_1	0.146331585424906	4.62022336035963	0.703584156021581	0.8520218633136
7_82	-0.14510682825631	7.05965783235492	0.703862185611518	0.852309271991285
1735_1	0.194927125148241	1.76629541594733	0.70395999643847	0.852378432501084
92_6	0.144057772371878	6.33183028432081	0.704141749135558	0.85254921877821
59_50	0.207430362141137	1.30313605937874	0.704242897552014	0.85262239822121
80_31	-0.140686668684702	5.81899401686404	0.704330281479988	0.852678905589177
20_59	0.14316237832983	4.48280987826174	0.704430097807655	0.852750456512619
51_65	0.138312128042412	5.8039315208677	0.704558854613446	0.852850908542663
67_49	0.150317716183959	8.86761180290498	0.704615614430676	0.852850908542663
609_2	0.302787875392236	-0.645164559876641	0.704635233818609	0.852850908542663
17_178	0.141584471090763	4.77047390379012	0.704841038632341	0.853050708087044
3_170	-0.140913213132204	6.19561939760917	0.704898312766882	0.853070732125864
29_38	-0.323830970622363	-0.996009350481879	0.704956931684973	0.853089049061309
1460_1	-0.146099041838029	4.41893698411248	0.705000621591974	0.853089049061309
